,Title,LinkTitleNoMenu,LinkTitle,AccountType,BusinessUnit,Budget,Service_x0020_Revenue_x0020_conf,Service_x0020_Revenue_x0020_in_x,Non_x002d_service_x0020_Revenue_,Non_x002d_service_x0020_Revenue_0,Rev_x0020_Committed,Gap_x0020_from_x0020_Budget,Rev_x0020__x2013__x0020_Proactiv,FinancialYear,Quater,Company,PL,SalesHeadLookupId,DeliveryHeadLookupId,DeliveryDirectorLookupId,Industry,Actuals,Comments,SRCEE,SRCEN,SRCNBD,SRPEE,SRPEN,SRPNBD,SoftConfirmed,ClientPartnerLookupId,NSRConfirmed,NSRInProgress,Risk,Forecast,NSR_x0020_Risk,NSR_x0020_Forecast,Total_x0020_Risk,Total_x0020_Forecast,AccountCoverage,ClientPartnerNew,id,ContentType,Modified,Created,AuthorLookupId,EditorLookupId,_UIVersionString,Attachments,Edit,ItemChildCount,FolderChildCount,_ComplianceFlags,_ComplianceTag,_ComplianceTagWrittenTime,_ComplianceTagUserId,AppEditorLookupId,RDOnshore,RDOffshore,AppAuthorLookupId,CustomerShortName
"""4772e1a1-86d2-48a5-a10c-75d6dc9f538a,7""",Lifescan,Lifescan,Lifescan,E,Non-MDU,0.18,0.05,0.0,0.0,0.0,0.05,0.13,0.0,FY25,Q3,SSL,US HLS,53,67,67,HLS,0.0,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,0.05,0.0,0.0,0.0000,0.0500,Sales,Raghav Dave,7469,Item,2025-04-17T12:30:57Z,2024-06-13T12:10:32Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""4605d18c-8b2c-4419-b78b-ff25f11b01cc,20""",NBD - Sonata - US HLS,NBD - Sonata - US HLS,NBD - Sonata - US HLS,N,Non-MDU,0.5,0.03,0.0,0.0,0.0,0.03,0.47,0.0,FY25,Q3,SSL,US HLS,53,67,67,HLS,0.0,,0.0,0.0,0.03,0.0,0.0,0.0,0.0,53,0.0,0.0,0.03,0.0,0.0,0.0,0.0300,0.0000,NBD,NBD,7472,Item,2025-04-17T12:31:12Z,2024-06-13T12:10:33Z,12,13,20.0,False,,0,0,,,,,30,0.0,0.0,,
"""c2434b01-e183-4f0a-b340-edbd73298ec1,10""",Parata Systems,Parata Systems,Parata Systems,E,Non-MDU,0.1028,0.024,0.0,0.0,0.0,0.024,0.0788,0.0,FY25,Q3,SSL,US HLS,53,67,268,HLS,0.0,,0.024,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.024,0.0,0.0,0.0000,0.0240,Sales,Aravindan Raman,7473,Item,2025-04-17T12:31:07Z,2024-06-13T12:10:35Z,12,13,10.0,False,,0,0,,,,,30,,,,
"""fb075ac1-6b71-4034-b78e-1b9c1086e078,6""",Prodigy Healthcare,Prodigy Healthcare,Prodigy Healthcare,E,Non-MDU,0.0045,0.01,0.0,0.0,0.0,0.01,-0.0055,0.0,FY25,Q3,SSL,US HLS,53,67,268,HLS,0.0,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.01,0.0,0.0,0.0000,0.0100,Sales,Aravindan Raman,7474,Item,2025-04-17T12:31:02Z,2024-06-13T12:10:35Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""b9ef9754-5237-4be5-bf93-deb9b46a5491,6""",Theravance,Theravance,Theravance,E,MDU,0.038,0.032,0.0,0.0,0.0,0.032,0.006,0.0,FY25,Q3,SSL,US HLS,53,67,265,HLS,0.0,,0.032,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7475,Item,2025-04-17T12:31:18Z,2024-06-13T12:10:35Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""9b1932fe-a9ac-457a-a315-475bb228425a,6""",Wavetec/Alcon,Wavetec/Alcon,Wavetec/Alcon,E,Non-MDU,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,FY25,Q3,SSL,US HLS,53,67,67,HLS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Shaju John Joseph,7476,Item,2025-04-17T12:31:22Z,2024-06-13T12:10:36Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""04c50fd8-a284-46c0-9707-1bc600a77107,8""",KLA Corporation,KLA Corporation,KLA Corporation,N,Non-MDU,0.0196,0.03,0.0,0.0,0.0,0.03,-0.0104,0.0,FY25,Q3,SSL,US RMD,144,54,228,Manufacturing,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,0.03,0.0,0.0,0.0000,0.0300,Sales,Prasanth Kedarisetty,7477,Item,2025-04-17T12:31:27Z,2024-06-13T12:10:38Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""d1671253-1cc5-4e07-82cf-167be297ddc5,21""",AllTech,AllTech,AllTech,E,MDU,0.1,0.089,0.0,0.01,0.0,0.099,0.001,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.0,0.0,0.089,0.0,0.0,0.0,0.0,199,0.0,0.0,0.0,0.099,0.0,0.0,0.0000,0.0990,Sales,Peggy Crane,7478,Item,2025-04-17T12:31:32Z,2024-06-13T12:10:38Z,12,13,21.0,False,,0,0,,,,,30,0.0,0.0,,
"""6b0120de-1608-4cfd-84c7-24b2dd3a61e0,5""",Avery Dennison,Avery Dennison,Avery Dennison,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7479,Item,2025-04-17T12:31:37Z,2024-06-13T12:10:38Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""ffcd36ed-f7a1-4b24-9f8b-70dfd8cc8106,7""",Bluecrest,Bluecrest,Bluecrest,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,228,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7480,Item,2025-04-17T12:31:42Z,2024-06-13T12:10:39Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""e28a734d-c602-4024-a66c-85ddbc623311,13""",CMC,CMC,CMC,E,MDU,0.4,0.13,0.0,0.0,0.0,0.13,0.27,0.0,FY25,Q3,SSL,US RMD,144,54,230,Manufacturing,0.0,,0.1,0.03,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.13,0.0,0.0,0.0000,0.1300,Sales,Rishi Jyoti,7481,Item,2025-04-17T12:31:47Z,2024-06-13T12:10:41Z,12,13,13.0,False,,0,0,,,,,30,0.0,0.0,,
"""6291aa93-13d7-47e5-93cd-9ec190205aa2,5""",Crowley,Crowley,Crowley,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,7482,Item,2025-04-17T12:31:54Z,2024-06-13T12:10:41Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""050ade9c-9a94-43e7-90fb-fa0c56da5d99,9""",IAC,IAC,IAC,E,Non-MDU,0.0,0.012,0.0,0.0,0.0,0.012,-0.012,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.012,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.012,0.0,0.0,0.0000,0.0120,Delivery Led,Trupti Prakash Dabholkar,7483,Item,2025-04-17T12:31:59Z,2024-06-13T12:10:43Z,12,13,9.0,False,,0,0,,,,,30,0.0,0.0,,
"""bfd56d74-4593-454e-b5ad-68cd3aa2f5ad,14""",ITS Logistics,ITS Logistics,ITS Logistics,N,Non-MDU,0.846,0.98,0.0,0.0,0.0,0.98,-0.134,0.0,FY25,Q3,SSL,US RMD,144,54,129,Emerging,0.0,,0.98,0.0,0.0,0.0,0.0,0.0,0.0,207,0.0,0.0,0.0,0.98,0.0,0.0,0.0000,0.9800,Sales,Babu Kutikat,7484,Item,2025-04-17T12:32:04Z,2024-06-13T12:10:43Z,12,13,14.0,False,,0,0,,,,,30,0.0,0.0,,
"""849fd0ad-e703-48c2-afe8-a6481f8434a9,7""",Kent Water Sports,Kent Water Sports,Kent Water Sports,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Trupti Prakash Dabholkar,7485,Item,2025-04-17T12:32:09Z,2024-06-13T12:10:43Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""f5d3b44a-6ca1-4321-a003-12d5346cf468,7""",LVMH,LVMH,LVMH,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7486,Item,2025-04-17T12:32:14Z,2024-06-13T12:10:44Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""c38af458-bed1-4926-b46e-dc7854e90b7b,13""",Matson Navigation Company,Matson Navigation Company,Matson Navigation Company,E,Non-MDU,2.0424,1.91,0.0,0.0,0.0,1.91,0.1324,0.0,FY25,Q3,SSL,US RMD,144,54,228,Manufacturing,0.0,,1.91,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,1.91,0.0,0.0,0.0000,1.9100,Sales,Narasimha Hegde,7487,Item,2025-04-17T12:32:38Z,2024-06-13T12:10:45Z,12,13,13.0,False,,0,0,,,,,30,0.0,0.0,,
"""c3529ae1-5b89-410d-8c0e-cfc28e53b4e4,6""",Milwaukee Electric Tool,Milwaukee Electric Tool,Milwaukee Electric Tool,E,MDU,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Trupti Prakash Dabholkar,7488,Item,2025-04-17T12:32:33Z,2024-06-13T12:10:46Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""d2b5ed1e-9fd9-4a8f-acf9-9c97bb57e56a,8""",Polypore,Polypore,Polypore,E,MDU,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Trupti Prakash Dabholkar,7489,Item,2025-04-17T12:32:42Z,2024-06-13T12:10:48Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""b6f56756-2210-4b30-bc5b-4e059c3fa804,7""",PPC Flexible Packaging,PPC Flexible Packaging,PPC Flexible Packaging,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Trupti Prakash Dabholkar,7490,Item,2025-04-17T12:32:19Z,2024-06-13T12:10:48Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""d14213bf-223d-4013-9209-a7cde6107d85,6""",Print Syndicate,Print Syndicate,Print Syndicate,E,Non-MDU,0.018,0.0,0.0,0.0,0.0,0.0,0.018,0.0,FY25,Q3,SSL,US RMD,144,54,228,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Narasimha Hegde,7491,Item,2025-04-17T12:32:57Z,2024-06-13T12:10:48Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""51b0f308-5e44-4e6d-bef8-029826d5e401,6""",Reliance steel,Reliance steel,Reliance steel,N,Non-MDU,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,7492,Item,2025-04-17T12:32:25Z,2024-06-13T12:10:49Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""3488adda-eb9c-49c4-b8fc-2792e7cefd8e,21""",Reynolds Consumer products ,Reynolds Consumer products ,Reynolds Consumer products ,N,Non-MDU,0.4,0.095,0.0,0.0,0.0,0.095,0.305,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.025,0.07,0.0,0.0,0.0,0.0,0.0,243,0.0,0.0,0.0,0.095,0.0,0.0,0.0000,0.0950,Sales,Jennifer Sigfrinius,7493,Item,2025-04-17T12:32:48Z,2024-06-13T12:10:50Z,12,13,21.0,False,,0,0,,,,,30,0.0,0.0,,
"""dd860e83-b936-4f37-bc18-83dc12560d08,7""",Tempur-Pedic,Tempur-Pedic,Tempur-Pedic,E,MDU,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,FY25,Q3,SSL,US RMD,144,54,164,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,NBD,7494,Item,2025-04-17T12:32:52Z,2024-06-13T12:10:51Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""2b848f51-0457-45a9-abd8-52a6e7c8a8dd,14""",TMS,TMS,TMS,E,MDU,0.55,0.85,0.0,0.0,0.0,0.85,-0.3,0.0,FY25,Q3,SSL,US RMD,144,54,133,Retail,0.0,,0.65,0.2,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.85,0.0,0.0,0.0000,0.8500,Sales,Rishi Jyoti,7495,Item,2025-04-17T12:33:05Z,2024-06-13T12:10:52Z,12,13,14.0,False,,0,0,,,,,30,0.0,0.0,,
"""02ace4e3-f4d9-4f2a-981e-e37f7260ef5d,12""",Zurn Industries,Zurn Industries,Zurn Industries,E,MDU,0.15,0.377,0.0,0.0,0.0,0.377,-0.227,0.0,FY25,Q3,SSL,US RMD,144,54,133,Retail,0.0,,0.377,0.0,0.0,0.0,0.0,0.0,0.0,199,0.0,0.0,0.0,0.377,0.0,0.0,0.0000,0.3770,Sales,Peggy Crane,7496,Item,2025-04-17T12:33:10Z,2024-06-13T12:10:54Z,12,13,12.0,False,,0,0,,,,,30,0.0,0.0,,
"""f6d16d5f-842f-4312-a748-1566e58bd8a8,8""",Coyuchi,Coyuchi,Coyuchi,N,Non-MDU,0.0,0.013,0.0,0.0,0.0,0.013,-0.013,0.0,FY25,Q3,SSL,US RMD,144,54,228,Retail,0.0,,0.013,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,0.013,0.0,0.0,0.0000,0.0130,Delivery Led,Narasimha Hegde,7497,Item,2025-04-17T12:33:20Z,2024-06-13T12:10:55Z,12,13,8.0,False,,0,0,,,,,30,0.0,0.0,,
"""3d27fe11-e987-4831-a9f2-7317ab851964,5""",FDH Aero,FDH Aero,FDH Aero,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,228,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,7498,Item,2025-04-17T12:33:15Z,2024-06-13T12:10:55Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""5ab757c1-e0a4-4019-acb2-7fdb581103c0,8""",Advance Auto Parts (AAP),Advance Auto Parts (AAP),Advance Auto Parts (AAP),E,Non-MDU,0.03,0.02,0.0,0.0,0.0,0.02,0.01,0.0,FY25,Q3,SSL,US RMD,144,54,164,Emerging,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,213,0.0,0.0,0.0,0.02,0.0,0.0,0.0000,0.0200,Delivery Led,Trupti Prakash Dabholkar,7499,Item,2025-04-17T12:33:24Z,2024-06-13T12:10:55Z,12,13,8.0,False,,0,0,,,,,30,0.0,0.0,,
"""de9c0549-7575-44b8-adca-82a627e67813,11""",Alpha Luna,Alpha Luna,Alpha Luna,N,Non-MDU,0.35,0.07,0.0,0.0,0.0,0.07,0.28,0.0,FY25,Q3,SSL,US RMD,144,54,164,Retail,0.0,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.07,0.0,0.0,0.0000,0.0700,Sales,Jennifer Sigfrinius,7500,Item,2025-04-17T12:33:35Z,2024-06-13T12:10:56Z,12,13,11.0,False,,0,0,,,,,30,,,,
"""e4b9e3f8-b595-4e50-9fa0-64e26781d2d1,30""",Bluestem Brands,Bluestem Brands,Bluestem Brands,N,Non-MDU,4.96,3.97,0.0,0.0,0.0,3.97,0.99,0.0,FY25,Q3,SSL,US RMD,144,54,229,Retail,0.0,,3.09,0.88,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,3.97,0.0,0.0,0.0000,3.9700,Sales,Jennifer Sigfrinius,7501,Item,2025-04-17T12:33:39Z,2024-06-13T12:10:57Z,12,13,30.0,False,,0,0,,,,,30,0.0,0.0,,
"""80aec4a4-54c2-4902-966a-e9144ab09cb4,7""",Cajun,Cajun,Cajun,E,Non-MDU,0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.14,0.0,0.0,0.0,0.0,0.0,0.0,213,0.015,0.0,0.0,0.0,0.0,0.015,0.0000,0.0150,Delivery Led,Trupti Prakash Dabholkar,7502,Item,2025-04-17T12:33:29Z,2024-06-13T12:10:57Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""2d5a0af9-39b2-4ae2-81ef-ce1aefd04b65,9""",Christian Dior,Christian Dior,Christian Dior,N,Non-MDU,0.06,0.065,0.0,0.0,0.0,0.065,-0.005,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.065,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.065,0.0,0.0,0.0000,0.0650,Delivery Led,Trupti Prakash Dabholkar,7503,Item,2025-04-17T12:33:48Z,2024-06-13T12:10:58Z,12,13,9.0,False,,0,0,,,,,30,0.0,0.0,,
"""7e1f799e-8ff8-464e-8b86-db8a397f984e,5""",Enviva,Enviva,Enviva,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7504,Item,2025-04-17T12:33:43Z,2024-06-13T12:10:59Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""ab11b02e-68e3-4ea1-9d96-cddef411e257,5""",Expedia,Expedia,Expedia,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7505,Item,2025-04-17T12:33:53Z,2024-06-13T12:11:02Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""21a6cacb-7256-4338-9991-06d1c7a3f68e,5""",Fastener Distribution Holdings,Fastener Distribution Holdings,Fastener Distribution Holdings,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,228,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Narasimha Hegde,7506,Item,2025-04-17T12:33:56Z,2024-06-13T12:11:03Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""ba5ee65c-1702-484d-ac9c-3d0f8961e9ca,17""",Fountain Tire,Fountain Tire,Fountain Tire,E,MDU,0.5,0.16,0.0,0.0,0.0,0.16,0.34,0.0,FY25,Q3,SSL,US RMD,144,54,133,Manufacturing,0.0,,0.0,0.16,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.16,0.0,0.0,0.0000,0.1600,Sales,Rishi Jyoti,7507,Item,2025-04-17T12:34:01Z,2024-06-13T12:11:05Z,12,13,17.0,False,,0,0,,,,,30,0.0,0.0,,
"""dd73839f-8d7c-4c7e-84ca-4a3d4ddcdc35,18""",Guitar Center ,Guitar Center ,Guitar Center ,E,MDU,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,FY25,Q3,SSL,US RMD,144,54,165,TMT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Jennifer Sigfrinius,7508,Item,2025-04-17T12:34:05Z,2024-06-13T12:11:05Z,12,13,18.0,False,,0,0,,,,,30,0.0,0.0,,
"""a1be352e-544a-4126-96a6-bc3c66b3dc8d,13""",Home Depot,Home Depot,Home Depot,N,MDU,0.6,0.59,0.0,0.0,0.0,0.59,0.01,0.0,FY25,Q3,SSL,US RMD,144,54,133,Retail,0.0,,0.32,0.22,0.05,0.0,0.0,0.0,0.0,199,0.0,0.0,0.0,0.59,0.0,0.0,0.0000,0.5900,Sales,Peggy Crane,7509,Item,2025-04-17T12:34:10Z,2024-06-13T12:11:06Z,12,13,13.0,False,,0,0,,,,,30,,,,
"""bde13b6b-7d96-40cd-8720-efcb0028b2dc,6""",Lolli and Pops,Lolli and Pops,Lolli and Pops,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,228,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Babu Kutikat,7510,Item,2025-04-17T12:34:15Z,2024-06-13T12:11:06Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""0c9c8f7f-b0b8-420d-a3ca-13fc33f5dd37,17""",NBD - Sonata - US Retail & Mfg,NBD - Sonata - US Retail & Mfg,NBD - Sonata - US Retail & Mfg,N,Non-MDU,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.1000,0.0000,NBD,NBD,7513,Item,2025-04-17T12:41:40Z,2024-06-13T12:11:09Z,12,13,17.0,False,,0,0,,,,,30,0.0,0.0,,
"""dbd54622-5108-464f-9f5c-50513686c314,7""",Nivel Parts ,Nivel Parts ,Nivel Parts ,N,Non-MDU,0.015,0.0,0.0,0.0,0.0,0.0,0.015,0.0,FY25,Q3,SSL,US RMD,144,54,165,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Trupti Prakash Dabholkar,7514,Item,2025-04-17T12:34:21Z,2024-06-13T12:11:10Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""bab1a0ea-4e4e-4e4d-8e5d-abe9bf2a5598,5""",Rovia (World Venture),Rovia (World Venture),Rovia (World Venture),E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,7515,Item,2025-04-17T12:34:25Z,2024-06-13T12:11:11Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""ee9eeec6-f98b-41fd-9f46-674f857f3090,5""",Sally Beauty,Sally Beauty,Sally Beauty,N,MDU,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,FY25,Q3,SSL,US RMD,144,54,255,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7516,Item,2025-04-17T12:34:30Z,2024-06-13T12:11:11Z,12,13,5.0,False,,0,0,,,,,30,,,,
"""aae589b8-13c6-43c3-826d-84825d7420ca,7""",Sensormatic JCI,Sensormatic JCI,Sensormatic JCI,E,Non-MDU,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,FY25,Q3,SSL,US RMD,144,54,165,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,NBD,7517,Item,2025-04-17T12:34:39Z,2024-06-13T12:11:12Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""bb0689a7-ceef-4f5f-bab4-25ad0ee74ce7,10""",Shamrock Foods Company,Shamrock Foods Company,Shamrock Foods Company,E,Non-MDU,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,FY25,Q3,SSL,US RMD,144,54,164,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Trupti Prakash Dabholkar,7518,Item,2025-04-17T12:34:36Z,2024-06-13T12:11:14Z,12,13,10.0,False,,0,0,,,,,30,,,,
"""42c9c0d9-f243-433b-b678-7046745d34ba,14""",Sleep Number Corporation,Sleep Number Corporation,Sleep Number Corporation,E,MDU,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,FY25,Q3,SSL,US RMD,144,54,164,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Jennifer Sigfrinius,7519,Item,2025-04-17T12:34:47Z,2024-06-13T12:11:14Z,12,13,14.0,False,,0,0,,,,,30,0.0,0.0,,
"""a6964be9-206c-4606-b7f9-abaa079163ce,7""",Sysco,Sysco,Sysco,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q3,SSL,US RMD,144,54,164,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,NBD,7520,Item,2025-04-17T12:34:51Z,2024-06-13T12:11:15Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""ddaf8166-b785-48b3-b760-f69c914d7d61,11""",UniPro Foodservice,UniPro Foodservice,UniPro Foodservice,E,MDU,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,FY25,Q3,SSL,US RMD,144,54,133,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,0.0439,0.0,0.0,0.0,0.0,0.0439,0.0000,0.0439,Sales,Peggy Crane,7521,Item,2025-04-17T12:34:56Z,2024-06-13T12:11:16Z,12,13,11.0,False,,0,0,,,,,30,,,,
